ix,race_id,driver_id,lap,position,time,milliseconds
55865,885,818,51,10,1:21.272,81272
55866,885,818,52,10,1:21.923,81923
55867,885,818,53,10,1:21.280,81280
55868,885,818,54,10,1:21.606,81606
55869,885,818,55,10,1:21.614,81614
55870,885,818,56,10,1:21.206,81206
55871,885,818,57,10,1:21.123,81123
55872,885,818,58,10,1:21.340,81340
55873,885,818,59,10,1:21.276,81276
55874,885,818,60,10,1:21.923,81923
55875,885,818,61,10,1:22.357,82357
55876,885,818,62,10,1:21.878,81878
55877,885,818,63,10,1:54.601,114601
55878,885,818,64,10,2:03.217,123217
55879,885,818,65,10,2:00.949,120949
55880,885,818,66,10,1:48.800,108800
55881,885,818,67,10,1:23.202,83202
55882,885,818,68,10,1:20.770,80770
55883,885,818,69,10,1:21.794,81794
55884,885,818,70,9,1:23.625,83625
55885,885,818,71,9,1:21.955,81955
55886,885,818,72,9,1:21.417,81417
55887,885,818,73,8,1:22.877,82877
55888,885,818,74,8,1:19.370,79370
55889,885,818,75,8,1:19.622,79622
55890,885,818,76,8,1:19.768,79768
55891,885,818,77,8,1:19.151,79151
55892,885,818,78,8,1:19.458,79458
55893,885,807,1,11,1:36.784,96784
55894,885,807,2,11,1:23.726,83726
55895,885,807,3,11,1:24.057,84057
55896,885,807,4,11,1:22.805,82805
55897,885,807,5,11,1:23.355,83355
55898,885,807,6,11,1:22.675,82675
55899,885,807,7,11,1:22.877,82877
55900,885,807,8,11,1:22.791,82791
55901,885,807,9,11,1:24.248,84248
55902,885,807,10,11,1:22.959,82959
55903,885,807,11,11,1:22.589,82589
55904,885,807,12,11,1:22.301,82301
55905,885,807,13,11,1:22.633,82633
55906,885,807,14,11,1:22.400,82400
55907,885,807,15,11,1:22.579,82579
55908,885,807,16,11,1:22.526,82526
55909,885,807,17,11,1:22.088,82088
55910,885,807,18,11,1:21.616,81616
55911,885,807,19,11,1:22.062,82062
55912,885,807,20,11,1:21.542,81542
55913,885,807,21,11,1:21.295,81295
55914,885,807,22,11,1:21.508,81508
55915,885,807,23,11,1:21.288,81288
55916,885,807,24,11,1:21.310,81310
55917,885,807,25,10,1:21.463,81463
55918,885,807,26,8,1:21.787,81787
55919,885,807,27,15,1:41.523,101523
55920,885,807,28,14,1:23.699,83699
55921,885,807,29,14,1:19.853,79853
55922,885,807,30,12,1:31.092,91092
55923,885,807,31,12,1:39.738,99738
55924,885,807,32,12,1:31.861,91861
55925,885,807,33,12,1:52.368,112368
55926,885,807,34,12,2:03.132,123132
55927,885,807,35,12,2:04.753,124753
55928,885,807,36,12,1:57.040,117040
55929,885,807,37,12,1:56.181,116181
55930,885,807,38,12,1:50.985,110985
55931,885,807,39,12,1:26.928,86928
55932,885,807,40,12,1:24.217,84217
55933,885,807,41,12,1:23.068,83068
55934,885,807,42,12,1:23.918,83918
55935,885,807,43,12,1:23.720,83720
55936,885,807,44,12,1:23.479,83479
55937,885,807,45,12,1:23.568,83568
55938,885,807,46,12,25:24.068,1524068
55939,885,807,47,12,1:52.627,112627
55940,885,807,48,12,1:23.006,83006
55941,885,807,49,12,1:21.637,81637
55942,885,807,50,12,1:21.199,81199
55943,885,807,51,12,1:21.389,81389
55944,885,807,52,12,1:21.987,81987
55945,885,807,53,12,1:21.098,81098
55946,885,807,54,12,1:21.743,81743
55947,885,807,55,12,1:22.003,82003
55948,885,807,56,12,1:21.451,81451
55949,885,807,57,12,1:20.583,80583
55950,885,807,58,12,1:21.571,81571
55951,885,807,59,12,1:21.224,81224
55952,885,807,60,12,1:21.669,81669
55953,885,807,61,12,1:22.223,82223
55954,885,807,62,12,1:22.186,82186
55955,885,807,63,12,1:55.956,115956
55956,885,807,64,12,2:02.940,122940
55957,885,807,65,12,2:00.448,120448
55958,885,807,66,12,1:48.210,108210
55959,885,807,67,12,1:23.099,83099
55960,885,807,68,12,1:21.125,81125
55961,885,807,69,12,1:21.410,81410
55962,885,807,70,11,1:23.464,83464
55963,885,807,71,11,1:22.770,82770
55964,885,807,72,11,1:21.769,81769
55965,885,807,73,10,1:21.923,81923
55966,885,807,74,10,1:22.048,82048
55967,885,807,75,10,1:21.834,81834
55968,885,807,76,10,1:21.791,81791
55969,885,807,77,10,1:22.306,82306
55970,885,807,78,11,1:23.484,83484
55971,885,822,1,12,1:37.450,97450
55972,885,822,2,12,1:23.871,83871
55973,885,822,3,12,1:23.864,83864
55974,885,822,4,12,1:22.836,82836
55975,885,822,5,12,1:23.181,83181
55976,885,822,6,12,1:22.893,82893
55977,885,822,7,12,1:22.912,82912
55978,885,822,8,12,1:22.851,82851
55979,885,822,9,12,1:24.668,84668
55980,885,822,10,12,1:23.337,83337
55981,885,822,11,12,1:22.549,82549
55982,885,822,12,12,1:22.876,82876
55983,885,822,13,12,1:22.646,82646
55984,885,822,14,12,1:22.267,82267
55985,885,822,15,12,1:22.763,82763
55986,885,822,16,12,1:22.367,82367
55987,885,822,17,12,1:22.496,82496
55988,885,822,18,12,1:22.198,82198
55989,885,822,19,12,1:22.438,82438
55990,885,822,20,12,1:22.744,82744
55991,885,822,21,12,1:23.238,83238
55992,885,822,22,12,1:22.395,82395
55993,885,822,23,12,1:22.868,82868
55994,885,822,24,12,1:22.222,82222
55995,885,822,25,12,1:22.561,82561
55996,885,822,26,12,1:22.456,82456
55997,885,822,27,11,1:22.390,82390
55998,885,822,28,11,1:22.046,82046
55999,885,822,29,11,1:21.883,81883
56000,885,822,30,15,1:52.614,112614
56001,885,822,31,15,1:48.747,108747
56002,885,822,32,15,1:33.767,93767
56003,885,822,33,15,1:33.254,93254
56004,885,822,34,15,2:01.703,121703
56005,885,822,35,15,2:04.084,124084
56006,885,822,36,15,1:56.730,116730
56007,885,822,37,15,1:56.366,116366
56008,885,822,38,15,1:49.883,109883
56009,885,822,39,15,1:26.196,86196
56010,885,822,40,15,1:24.851,84851
56011,885,822,41,15,1:23.311,83311
56012,885,822,42,15,1:23.294,83294
56013,885,822,43,15,1:23.741,83741
56014,885,822,44,15,1:23.372,83372
56015,885,822,45,15,1:23.600,83600
56016,885,822,46,15,25:26.765,1526765
56017,885,822,47,15,1:50.172,110172
56018,885,822,48,15,1:22.756,82756
56019,885,822,49,15,1:21.902,81902
56020,885,822,50,15,1:21.207,81207
56021,885,822,51,15,1:21.432,81432
56022,885,822,52,15,1:21.420,81420
56023,885,822,53,15,1:21.377,81377
56024,885,822,54,15,1:21.227,81227
56025,885,822,55,15,1:21.858,81858
56026,885,822,56,15,1:21.796,81796
56027,885,822,57,15,1:20.970,80970
56028,885,822,58,15,1:21.216,81216
56029,885,822,59,15,1:21.381,81381
56030,885,822,60,15,1:22.048,82048
56031,885,822,61,15,1:22.409,82409
56032,885,822,62,13,1:22.145,82145
56033,885,822,63,13,1:54.314,114314
56034,885,822,64,13,2:02.862,122862
56035,885,822,65,13,2:00.611,120611
56036,885,822,66,13,1:47.490,107490
56037,885,822,67,13,1:23.339,83339
56038,885,822,68,13,1:20.921,80921
56039,885,822,69,13,1:21.335,81335
56040,885,822,70,12,1:23.427,83427
56041,885,822,71,12,1:22.541,82541
56042,885,822,72,12,1:21.867,81867
56043,885,822,73,11,1:22.013,82013
56044,885,822,74,11,1:22.109,82109
56045,885,822,75,11,1:21.450,81450
56046,885,822,76,11,1:21.924,81924
56047,885,822,77,12,1:22.673,82673
56048,885,822,78,12,1:23.011,83011
56049,885,817,1,13,1:37.699,97699
56050,885,817,2,13,1:24.163,84163
56051,885,817,3,13,1:23.803,83803
56052,885,817,4,13,1:22.881,82881
56053,885,817,5,13,1:23.235,83235
56054,885,817,6,13,1:23.107,83107
56055,885,817,7,13,1:23.007,83007
56056,885,817,8,13,1:22.725,82725
56057,885,817,9,13,1:24.463,84463
56058,885,817,10,13,1:23.499,83499
56059,885,817,11,13,1:22.999,82999
56060,885,817,12,13,1:22.761,82761
56061,885,817,13,13,1:22.691,82691
56062,885,817,14,13,1:22.320,82320
56063,885,817,15,13,1:22.639,82639
56064,885,817,16,13,1:22.386,82386
56065,885,817,17,13,1:22.503,82503
56066,885,817,18,13,1:22.570,82570
56067,885,817,19,13,1:22.502,82502
56068,885,817,20,13,1:23.024,83024
56069,885,817,21,13,1:23.454,83454
56070,885,817,22,19,1:41.585,101585
56071,885,817,23,18,1:25.302,85302
56072,885,817,24,18,1:20.206,80206
56073,885,817,25,18,1:19.788,79788
56074,885,817,26,17,1:19.426,79426
56075,885,817,27,17,1:19.595,79595
56076,885,817,28,16,1:21.020,81020
56077,885,817,29,16,1:24.009,84009
56078,885,817,30,13,1:33.264,93264
56079,885,817,31,13,1:41.707,101707
56080,885,817,32,13,1:31.742,91742
56081,885,817,33,13,1:42.570,102570
56082,885,817,34,13,2:04.354,124354
56083,885,817,35,13,2:03.518,123518
56084,885,817,36,13,1:57.501,117501
56085,885,817,37,13,1:55.945,115945
56086,885,817,38,13,1:49.882,109882
56087,885,817,39,13,1:26.968,86968
56088,885,817,40,13,1:24.134,84134
56089,885,817,41,13,1:23.071,83071
56090,885,817,42,13,1:24.014,84014
56091,885,817,43,13,1:23.697,83697
56092,885,817,44,13,1:23.437,83437
56093,885,817,45,13,1:23.639,83639
56094,885,817,46,13,25:26.629,1526629
56095,885,817,47,13,1:50.264,110264
56096,885,817,48,13,1:22.600,82600
56097,885,817,49,13,1:22.051,82051
56098,885,817,50,13,1:21.031,81031
56099,885,817,51,13,1:21.293,81293
56100,885,817,52,13,1:22.029,82029
56101,885,817,53,13,1:21.087,81087
56102,885,817,54,13,1:21.677,81677
56103,885,817,55,13,1:21.981,81981
56104,885,817,56,13,1:21.538,81538
56105,885,817,57,13,1:20.819,80819
56106,885,817,58,13,1:21.477,81477
56107,885,817,59,13,1:21.415,81415
56108,885,817,60,13,1:21.593,81593
56109,885,817,61,13,1:22.745,82745
56110,885,154,1,14,1:39.001,99001
56111,885,154,2,14,1:24.132,84132
56112,885,154,3,14,1:23.788,83788
56113,885,154,4,14,1:22.706,82706
56114,885,154,5,14,1:23.123,83123
56115,885,154,6,14,1:23.090,83090
56116,885,154,7,14,1:22.716,82716
56117,885,154,8,14,1:23.094,83094
56118,885,154,9,14,1:23.932,83932
56119,885,154,10,14,1:23.630,83630
56120,885,154,11,14,1:23.228,83228
56121,885,154,12,14,1:22.436,82436
56122,885,154,13,14,1:22.743,82743
56123,885,154,14,14,1:22.705,82705
56124,885,154,15,14,1:22.757,82757
56125,885,154,16,14,1:22.309,82309
56126,885,154,17,14,1:22.218,82218
56127,885,154,18,14,1:22.756,82756
56128,885,154,19,14,1:23.040,83040
56129,885,154,20,14,1:22.681,82681
56130,885,154,21,14,1:23.033,83033
56131,885,154,22,13,1:23.483,83483
56132,885,154,23,13,1:21.514,81514
56133,885,154,24,13,1:21.326,81326
56134,885,154,25,13,1:22.131,82131
56135,885,154,26,13,1:22.444,82444
56136,885,154,27,12,1:23.102,83102
56137,885,154,28,12,1:21.518,81518
56138,885,154,29,12,1:22.093,82093
56139,885,154,30,14,1:48.142,108142
56140,885,154,31,14,1:48.181,108181
56141,885,154,32,14,1:25.358,85358
56142,885,154,33,14,1:41.511,101511
56143,885,154,34,14,2:04.671,124671
56144,885,154,35,14,2:03.629,123629
56145,885,154,36,14,1:57.213,117213
56146,885,154,37,14,1:56.255,116255
56147,885,154,38,14,1:49.162,109162
56148,885,154,39,14,1:27.058,87058
56149,885,154,40,14,1:24.524,84524
56150,885,154,41,14,1:23.488,83488
56151,885,154,42,14,1:23.378,83378
56152,885,154,43,14,1:24.002,84002
56153,885,154,44,14,1:23.133,83133
56154,885,154,45,14,1:23.564,83564
56155,885,154,46,14,25:26.915,1526915
56156,885,154,47,14,1:49.656,109656
56157,885,154,48,14,1:23.134,83134
56158,885,154,49,14,1:21.889,81889
56159,885,154,50,14,1:21.356,81356
56160,885,154,51,14,1:21.213,81213
56161,885,154,52,14,1:21.966,81966
56162,885,154,53,14,1:21.167,81167
56163,885,154,54,14,1:21.371,81371
56164,885,154,55,14,1:21.635,81635
56165,885,154,56,14,1:21.536,81536
56166,885,154,57,14,1:20.969,80969
56167,885,154,58,14,1:21.314,81314
56168,885,154,59,14,1:21.153,81153
56169,885,154,60,14,1:21.917,81917
56170,885,154,61,14,1:22.346,82346
56171,885,154,62,17,2:25.950,145950
56172,885,154,63,17,1:39.654,99654
56173,885,814,1,15,1:39.233,99233
56174,885,814,2,15,1:24.322,84322
56175,885,814,3,15,1:23.734,83734
56176,885,814,4,15,1:22.724,82724
56177,885,814,5,15,1:23.084,83084
56178,885,814,6,15,1:23.090,83090
56179,885,814,7,15,1:22.912,82912
56180,885,814,8,15,1:22.971,82971
56181,885,814,9,19,1:42.634,102634
56182,885,814,10,19,1:23.799,83799
56183,885,814,11,19,1:20.558,80558
56184,885,814,12,19,1:20.223,80223
56185,885,814,13,19,1:20.379,80379
56186,885,814,14,19,1:20.209,80209
56187,885,814,15,18,1:21.101,81101
56188,885,814,16,18,1:20.783,80783
56189,885,814,17,18,1:21.231,81231
56190,885,814,18,17,1:22.215,82215
56191,885,814,19,17,1:22.105,82105
56192,885,814,20,17,1:22.064,82064
56193,885,814,21,17,1:22.769,82769
56194,885,814,22,16,1:23.138,83138
56195,885,814,23,16,1:22.860,82860
56196,885,814,24,16,1:22.821,82821
56197,885,814,25,16,1:23.310,83310
56198,885,814,26,15,1:21.799,81799
56199,885,814,27,14,1:21.868,81868
56200,885,814,28,13,1:21.299,81299
56201,885,814,29,13,1:21.008,81008
56202,885,814,30,11,1:32.747,92747
56203,885,814,31,11,1:39.466,99466
56204,885,814,32,11,1:31.990,91990
56205,885,814,33,11,1:52.085,112085
56206,885,814,34,11,2:03.193,123193
56207,885,814,35,11,2:04.538,124538
56208,885,814,36,11,1:57.546,117546
56209,885,814,37,11,1:55.945,115945
56210,885,814,38,11,1:51.119,111119
56211,885,814,39,11,1:26.856,86856
56212,885,814,40,11,1:24.289,84289
56213,885,814,41,11,1:23.192,83192
56214,885,814,42,11,1:23.847,83847
56215,885,814,43,11,1:23.704,83704
56216,885,814,44,11,1:23.408,83408
56217,885,814,45,11,1:23.473,83473
56218,885,814,46,10,25:23.136,1523136
56219,885,814,47,11,1:53.132,113132
56220,885,814,48,11,1:23.534,83534
56221,885,814,49,11,1:21.804,81804
56222,885,814,50,11,1:20.950,80950
56223,885,814,51,11,1:21.490,81490
56224,885,814,52,11,1:21.787,81787
56225,885,814,53,11,1:21.264,81264
56226,885,814,54,11,1:21.617,81617
56227,885,814,55,11,1:21.778,81778
56228,885,814,56,11,1:21.005,81005
56229,885,814,57,11,1:21.087,81087
56230,885,814,58,11,1:21.330,81330
56231,885,814,59,11,1:21.478,81478
56232,885,814,60,11,1:21.660,81660
56233,885,814,61,11,1:22.344,82344
56234,885,814,62,11,1:22.074,82074
56235,885,814,63,11,1:55.802,115802
56236,885,814,64,11,2:02.501,122501
56237,885,814,65,11,2:01.133,121133
56238,885,814,66,11,1:48.189,108189
56239,885,814,67,11,1:22.981,82981
56240,885,814,68,11,1:20.694,80694
56241,885,814,69,11,1:22.045,82045
56242,885,814,70,10,1:23.430,83430
56243,885,814,71,10,1:22.082,82082
56244,885,814,72,10,1:21.643,81643
56245,885,814,73,9,1:22.628,82628
56246,885,814,74,9,1:19.620,79620
56247,885,814,75,9,1:19.461,79461
56248,885,814,76,9,1:19.711,79711
56249,885,814,77,9,1:19.215,79215
56250,885,814,78,9,1:19.418,79418
56251,885,819,1,16,1:40.058,100058
56252,885,819,2,16,1:24.607,84607
56253,885,819,3,16,1:23.628,83628
56254,885,819,4,16,1:22.772,82772
56255,885,819,5,16,1:23.017,83017
56256,885,819,6,16,1:23.134,83134
56257,885,819,7,16,1:22.788,82788
56258,885,821,1,17,1:41.653,101653
56259,885,821,2,17,1:23.483,83483
56260,885,821,3,17,1:23.731,83731
56261,885,821,4,17,1:22.961,82961
56262,885,821,5,17,1:22.859,82859
56263,885,821,6,17,1:23.711,83711
56264,885,821,7,17,1:22.757,82757
56265,885,821,8,16,1:24.091,84091
56266,885,821,9,15,1:22.898,82898
56267,885,821,10,15,1:22.836,82836
56268,885,821,11,15,1:22.494,82494
56269,885,821,12,15,1:22.740,82740
56270,885,821,13,15,1:22.871,82871
56271,885,821,14,15,1:22.297,82297
56272,885,821,15,15,1:22.966,82966
56273,885,821,16,15,1:22.656,82656
56274,885,821,17,15,1:22.471,82471
56275,885,821,18,15,1:22.696,82696
56276,885,821,19,15,1:22.404,82404
56277,885,821,20,15,1:22.575,82575
56278,885,821,21,15,1:23.063,83063
56279,885,821,22,14,1:23.443,83443
56280,885,821,23,14,1:22.463,82463
56281,885,821,24,14,1:22.807,82807
56282,885,821,25,14,1:22.902,82902
56283,885,821,26,14,1:22.591,82591
56284,885,821,27,13,1:23.446,83446
56285,885,821,28,18,1:42.190,102190
56286,885,821,29,18,1:24.786,84786
56287,885,821,30,18,1:36.880,96880
56288,885,821,31,17,1:41.955,101955
56289,885,821,32,17,1:29.435,89435
56290,885,821,33,17,1:32.813,92813
56291,885,821,34,17,2:01.078,121078
56292,885,821,35,17,2:04.408,124408
56293,885,821,36,17,1:56.889,116889
56294,885,821,37,17,1:56.185,116185
56295,885,821,38,17,1:49.934,109934
56296,885,821,39,17,1:25.516,85516
56297,885,821,40,17,1:24.657,84657
56298,885,821,41,17,1:23.686,83686
56299,885,821,42,17,1:23.352,83352
56300,885,821,43,17,1:23.536,83536
56301,885,821,44,17,1:23.225,83225
56302,885,821,45,16,1:22.994,82994
56303,885,821,46,16,25:27.110,1527110
56304,885,821,47,16,1:49.802,109802
56305,885,821,48,16,1:22.594,82594
56306,885,821,49,16,1:22.050,82050
56307,885,821,50,16,1:21.294,81294
56308,885,821,51,16,1:21.297,81297
56309,885,821,52,16,1:21.454,81454
56310,885,821,53,16,1:21.685,81685
56311,885,821,54,16,1:21.082,81082
56312,885,821,55,16,1:21.741,81741
56313,885,821,56,16,1:21.861,81861
56314,885,821,57,16,1:20.881,80881
56315,885,821,58,16,1:21.281,81281
56316,885,821,59,16,1:21.627,81627
56317,885,821,60,16,1:21.803,81803
56318,885,821,61,16,1:22.428,82428
56319,885,821,62,14,1:22.520,82520
56320,885,821,63,15,2:10.872,130872
56321,885,821,64,15,1:47.528,107528
56322,885,821,65,15,2:00.823,120823
56323,885,821,66,15,1:46.050,106050
56324,885,821,67,15,1:26.243,86243
56325,885,821,68,15,1:22.669,82669
56326,885,821,69,15,1:21.763,81763
56327,885,821,70,13,1:21.919,81919
56328,885,821,71,13,1:18.685,78685
56329,885,821,72,13,1:21.798,81798
56330,885,821,73,12,1:21.900,81900
56331,885,821,74,12,1:21.935,81935
56332,885,821,75,12,1:21.675,81675
56333,885,821,76,12,1:21.757,81757
56334,885,821,77,13,1:22.643,82643
56335,885,821,78,13,1:23.114,83114
56336,885,13,1,18,1:42.252,102252
56337,885,13,2,18,1:23.437,83437
56338,885,13,3,18,1:23.456,83456
56339,885,13,4,18,1:23.035,83035
56340,885,13,5,18,1:22.857,82857
56341,885,13,6,18,1:23.781,83781
56342,885,13,7,18,1:22.975,82975
56343,885,13,8,17,1:23.782,83782
56344,885,13,9,16,1:23.365,83365
56345,885,13,10,16,1:23.016,83016
56346,885,13,11,16,1:22.520,82520
56347,885,13,12,16,1:22.980,82980
56348,885,13,13,16,1:22.391,82391
56349,885,13,14,16,1:22.366,82366
56350,885,13,15,16,1:22.688,82688
56351,885,13,16,16,1:22.950,82950
56352,885,13,17,16,1:22.990,82990
56353,885,13,18,16,1:22.691,82691
56354,885,13,19,16,1:22.402,82402
56355,885,13,20,16,1:22.437,82437
56356,885,13,21,16,1:23.674,83674
56357,885,13,22,15,1:22.824,82824
56358,885,13,23,15,1:23.020,83020
56359,885,13,24,15,1:22.876,82876
56360,885,13,25,15,1:23.475,83475
56361,885,13,26,19,1:42.613,102613
56362,885,13,27,19,1:23.194,83194
56363,885,13,28,19,1:20.064,80064
56364,885,820,1,19,1:44.661,104661
56365,885,820,2,19,1:24.553,84553
56366,885,820,3,19,1:24.650,84650
56367,885,820,4,19,1:23.122,83122
56368,885,820,5,19,1:22.795,82795
56369,885,820,6,19,1:22.768,82768
56370,885,820,7,19,1:23.166,83166
56371,885,820,8,18,1:23.109,83109
56372,885,820,9,17,1:23.557,83557
56373,885,820,10,17,1:23.834,83834
56374,885,820,11,17,1:22.666,82666
56375,885,820,12,17,1:23.130,83130
56376,885,820,13,17,1:21.988,81988
56377,885,820,14,17,1:21.676,81676
56378,885,820,15,17,1:22.370,82370
56379,885,820,16,17,1:22.067,82067
56380,885,820,17,17,1:22.766,82766
56381,885,820,18,18,1:23.775,83775
56382,885,820,19,18,1:23.014,83014
56383,885,820,20,18,1:22.760,82760
56384,885,820,21,18,1:22.196,82196
56385,885,820,22,17,1:22.794,82794
56386,885,820,23,19,1:40.822,100822
56387,885,820,24,19,1:25.200,85200
56388,885,820,25,19,1:21.615,81615
56389,885,820,26,18,1:21.014,81014
56390,885,820,27,18,1:21.403,81403
56391,885,820,28,17,1:21.231,81231
56392,885,820,29,17,1:21.518,81518
56393,885,820,30,16,1:36.439,96439
56394,885,820,31,16,1:44.645,104645
56395,885,820,32,16,1:30.689,90689
56396,885,820,33,16,1:32.696,92696
56397,885,820,34,16,2:01.487,121487
56398,885,820,35,16,2:04.091,124091
56399,885,820,36,16,1:56.761,116761
56400,885,820,37,16,1:56.607,116607
56401,885,820,38,16,1:50.092,110092
56402,885,820,39,16,1:25.842,85842
56403,885,820,40,16,1:24.684,84684
56404,885,820,41,16,1:23.798,83798
56405,885,820,42,16,1:23.349,83349
56406,885,820,43,16,1:23.503,83503
56407,885,820,44,16,1:23.374,83374
56408,885,820,45,17,1:26.624,86624
56409,885,820,46,17,25:25.001,1525001
56410,885,820,47,17,1:49.492,109492
56411,885,820,48,18,1:35.260,95260
56412,885,820,49,18,1:25.504,85504
56413,885,820,50,18,1:21.582,81582
56414,885,820,51,18,1:21.038,81038
56415,885,820,52,18,1:20.954,80954
56416,885,820,53,18,1:20.434,80434
56417,885,820,54,18,1:20.712,80712
56418,885,820,55,18,1:20.506,80506
56419,885,820,56,18,1:21.797,81797
56420,885,820,57,18,1:20.133,80133
56421,885,820,58,18,1:21.124,81124
56422,885,820,59,18,1:21.814,81814
56423,885,820,60,18,1:22.698,82698
56424,885,820,61,18,1:21.947,81947
56425,885,820,62,16,1:23.536,83536
56426,885,820,63,16,2:04.514,124514
56427,885,820,64,16,1:42.786,102786
56428,885,820,65,16,1:58.804,118804
56429,885,820,66,16,1:45.416,105416
56430,885,820,67,16,1:26.717,86717
56431,885,820,68,16,1:22.755,82755
56432,885,820,69,16,1:22.074,82074
56433,885,820,70,15,1:22.166,82166
56434,885,820,71,15,1:22.324,82324
56435,885,820,72,15,1:22.562,82562
56436,885,820,73,15,1:23.650,83650
56437,885,820,74,15,1:23.097,83097
56438,885,820,75,15,1:23.428,83428
56439,885,820,76,15,1:23.208,83208
56440,885,820,77,14,1:20.991,80991
56441,885,820,78,14,1:19.016,79016
56442,885,824,1,20,1:44.947,104947
56443,885,824,2,20,1:24.675,84675
56444,885,824,3,20,1:24.663,84663
56445,885,824,4,20,1:23.256,83256
56446,885,824,5,20,1:22.669,82669
56447,885,824,6,20,1:22.869,82869
56448,885,824,7,20,1:23.134,83134
56449,885,824,8,19,1:23.150,83150
56450,885,824,9,18,1:23.650,83650
56451,885,824,10,18,1:24.796,84796
56452,885,824,11,18,1:23.638,83638
56453,885,824,12,18,1:22.815,82815
56454,885,824,13,18,1:22.885,82885
56455,885,824,14,18,1:22.687,82687
56456,885,824,15,19,1:23.986,83986
56457,885,824,16,19,1:22.379,82379
56458,885,824,17,19,1:22.634,82634
56459,885,824,18,19,1:22.488,82488
56460,885,824,19,19,1:22.623,82623
56461,885,824,20,19,1:22.923,82923
56462,885,824,21,19,1:25.168,85168
56463,885,824,22,21,1:43.211,103211
56464,885,824,23,21,1:27.080,87080
56465,885,824,24,20,1:24.386,84386
56466,885,824,25,20,1:22.407,82407
56467,885,824,26,20,1:21.359,81359
56468,885,824,27,20,1:21.239,81239
56469,885,824,28,20,1:21.090,81090
56470,885,824,29,19,1:29.773,89773
56471,885,824,30,19,1:44.440,104440
56472,885,824,31,19,1:44.941,104941
56473,885,824,32,19,1:25.906,85906
56474,885,824,33,19,1:23.620,83620
56475,885,824,34,19,1:47.303,107303
56476,885,824,35,19,2:17.605,137605
56477,885,824,36,19,1:43.600,103600
56478,885,824,37,19,1:56.155,116155
56479,885,824,38,19,1:49.474,109474
56480,885,824,39,19,1:25.738,85738
56481,885,824,40,19,1:24.554,84554
56482,885,824,41,19,1:23.695,83695
56483,885,824,42,19,1:23.411,83411
56484,885,824,43,19,1:23.435,83435
56485,885,824,44,19,1:23.254,83254
56486,885,824,45,19,26:52.127,1612127
56487,885,824,46,19,1:49.364,109364
56488,885,824,47,19,1:23.691,83691
56489,885,824,48,19,1:21.365,81365
56490,885,824,49,19,1:20.617,80617
56491,885,824,50,19,1:20.681,80681
56492,885,824,51,19,1:21.134,81134
56493,885,824,52,19,1:21.959,81959
56494,885,824,53,19,1:21.511,81511
56495,885,824,54,19,1:21.995,81995
56496,885,824,55,19,1:22.201,82201
56497,885,824,56,19,1:22.786,82786
56498,885,824,57,19,1:22.037,82037
56499,885,824,58,19,1:22.212,82212
56500,885,813,1,21,2:13.925,133925
56501,885,813,2,21,1:23.936,83936
56502,885,813,3,21,1:21.901,81901
56503,885,813,4,21,1:21.362,81362
56504,885,813,5,21,1:21.613,81613
56505,885,813,6,21,1:21.547,81547
56506,885,813,7,21,1:20.941,80941
56507,885,813,8,20,1:20.881,80881
56508,885,813,9,20,1:22.005,82005
56509,885,813,10,20,1:22.387,82387
56510,885,813,11,20,1:21.251,81251
56511,885,813,12,20,1:21.285,81285
56512,885,813,13,20,1:21.275,81275
56513,885,813,14,20,1:21.494,81494
56514,885,813,15,20,1:21.603,81603
56515,885,813,16,20,1:21.430,81430
56516,885,813,17,20,1:22.601,82601
56517,885,813,18,20,1:21.519,81519
56518,885,813,19,20,1:22.039,82039
56519,885,813,20,20,1:22.352,82352
56520,885,813,21,20,1:24.847,84847
56521,885,813,22,18,1:22.898,82898
56522,885,813,23,17,1:21.313,81313
56523,885,813,24,17,1:21.279,81279
56524,885,813,25,17,1:21.127,81127
56525,885,813,26,16,1:21.881,81881
56526,885,813,27,16,1:21.838,81838
56527,885,813,28,15,1:22.713,82713
56528,885,813,29,15,1:23.807,83807
56529,885,813,30,17,1:50.888,110888
56530,885,813,31,18,1:44.549,104549
56531,885,813,32,18,1:29.578,89578
56532,885,813,33,18,1:32.292,92292
56533,885,813,34,18,2:01.381,121381
56534,885,813,35,18,2:04.617,124617
56535,885,813,36,18,1:56.715,116715
56536,885,813,37,18,1:56.045,116045
56537,885,813,38,18,1:49.684,109684
56538,885,813,39,18,1:25.568,85568
56539,885,813,40,18,1:24.794,84794
56540,885,813,41,18,1:23.595,83595
56541,885,813,42,18,1:23.544,83544
56542,885,813,43,18,1:23.448,83448
56543,885,813,44,18,1:23.186,83186
56544,885,823,1,22,2:15.343,135343
56545,885,823,2,22,1:25.849,85849
56546,885,823,3,22,1:22.390,82390
56547,885,823,4,22,1:21.674,81674
56548,885,823,5,22,1:21.201,81201
56549,885,823,6,22,1:21.413,81413
56550,885,823,7,22,1:21.498,81498
56551,885,823,8,21,1:21.568,81568
56552,885,823,9,21,1:21.780,81780
56553,885,823,10,21,1:22.108,82108
56554,885,823,11,21,1:22.945,82945
56555,885,823,12,21,1:23.369,83369
56556,885,823,13,21,1:22.954,82954
56557,885,823,14,21,1:23.654,83654
56558,885,823,15,21,1:22.727,82727
56559,885,823,16,21,1:23.241,83241
56560,885,823,17,21,1:22.816,82816
56561,885,823,18,21,1:22.808,82808
56562,885,823,19,21,1:23.320,83320
