ix,race_id,driver_id,lap,position,time,milliseconds
105766,940,813,22,8,1:40.298,100298
105767,940,813,23,8,1:40.671,100671
105768,940,813,24,8,1:40.666,100666
105769,940,813,25,8,1:40.346,100346
105770,940,813,26,8,1:40.475,100475
105771,940,813,27,8,1:40.433,100433
105772,940,813,28,8,1:40.425,100425
105773,940,813,29,8,1:41.264,101264
105774,940,813,30,8,1:41.276,101276
105775,940,813,31,8,1:41.032,101032
105776,940,813,32,7,1:41.167,101167
105777,940,813,33,6,1:42.328,102328
105778,940,813,34,6,1:40.613,100613
105779,940,813,35,6,1:41.252,101252
105780,940,813,36,6,1:43.928,103928
105781,940,813,37,8,1:58.885,118885
105782,940,813,38,8,1:38.631,98631
105783,940,813,39,8,1:38.136,98136
105784,940,813,40,8,1:38.245,98245
105785,940,813,41,8,1:38.572,98572
105786,940,813,42,8,1:38.839,98839
105787,940,813,43,8,1:38.977,98977
105788,940,813,44,8,1:38.579,98579
105789,940,813,45,8,1:38.526,98526
105790,940,813,46,8,1:38.513,98513
105791,940,813,47,8,1:38.324,98324
105792,940,813,48,8,1:38.459,98459
105793,940,813,49,8,1:38.513,98513
105794,940,813,50,8,1:38.585,98585
105795,940,813,51,8,1:38.579,98579
105796,940,813,52,8,1:39.008,99008
105797,940,813,53,8,1:40.182,100182
105798,940,4,1,9,1:46.467,106467
105799,940,4,2,9,1:42.389,102389
105800,940,4,3,9,1:42.283,102283
105801,940,4,4,9,1:42.910,102910
105802,940,4,5,10,1:43.504,103504
105803,940,4,6,11,1:43.495,103495
105804,940,4,7,11,1:42.759,102759
105805,940,4,8,11,1:42.506,102506
105806,940,4,9,11,1:44.819,104819
105807,940,4,10,14,2:01.882,121882
105808,940,4,11,12,1:41.434,101434
105809,940,4,12,12,1:41.752,101752
105810,940,4,13,12,1:41.558,101558
105811,940,4,14,11,1:41.838,101838
105812,940,4,15,11,1:41.392,101392
105813,940,4,16,11,1:41.335,101335
105814,940,4,17,11,1:41.454,101454
105815,940,4,18,10,1:41.478,101478
105816,940,4,19,10,1:41.281,101281
105817,940,4,20,10,1:41.523,101523
105818,940,4,21,10,1:41.345,101345
105819,940,4,22,10,1:41.309,101309
105820,940,4,23,10,1:41.414,101414
105821,940,4,24,10,1:41.304,101304
105822,940,4,25,10,1:41.351,101351
105823,940,4,26,11,1:42.123,102123
105824,940,4,27,11,1:41.707,101707
105825,940,4,28,10,1:43.934,103934
105826,940,4,29,14,1:59.389,119389
105827,940,4,30,14,1:39.871,99871
105828,940,4,31,13,1:40.608,100608
105829,940,4,32,13,1:40.159,100159
105830,940,4,33,13,1:40.109,100109
105831,940,4,34,13,1:40.456,100456
105832,940,4,35,12,1:40.258,100258
105833,940,4,36,12,1:41.145,101145
105834,940,4,37,11,1:40.195,100195
105835,940,4,38,11,1:39.995,99995
105836,940,4,39,11,1:39.844,99844
105837,940,4,40,11,1:41.204,101204
105838,940,4,41,11,1:40.000,100000
105839,940,4,42,11,1:39.747,99747
105840,940,4,43,11,1:39.845,99845
105841,940,4,44,11,1:40.091,100091
105842,940,4,45,11,1:39.614,99614
105843,940,4,46,11,1:39.881,99881
105844,940,4,47,11,1:40.449,100449
105845,940,4,48,11,1:40.186,100186
105846,940,4,49,11,1:40.239,100239
105847,940,4,50,11,1:40.385,100385
105848,940,4,51,11,1:43.456,103456
105849,940,4,52,11,1:41.551,101551
105850,940,832,1,10,1:46.952,106952
105851,940,832,2,10,1:42.259,102259
105852,940,832,3,10,1:42.486,102486
105853,940,832,4,10,1:42.642,102642
105854,940,832,5,9,1:41.548,101548
105855,940,832,6,9,1:41.308,101308
105856,940,832,7,9,1:41.190,101190
105857,940,832,8,9,1:41.484,101484
105858,940,832,9,9,1:41.319,101319
105859,940,832,10,9,1:41.118,101118
105860,940,832,11,8,1:41.068,101068
105861,940,832,12,6,1:41.183,101183
105862,940,832,13,5,1:40.942,100942
105863,940,832,14,6,1:44.979,104979
105864,940,832,15,9,2:00.306,120306
105865,940,832,16,9,1:38.686,98686
105866,940,832,17,9,1:39.373,99373
105867,940,832,18,9,1:39.791,99791
105868,940,832,19,9,1:39.920,99920
105869,940,832,20,9,1:39.806,99806
105870,940,832,21,9,1:39.755,99755
105871,940,832,22,9,1:39.710,99710
105872,940,832,23,9,1:40.433,100433
105873,940,832,24,9,1:41.659,101659
105874,940,832,25,9,1:39.983,99983
105875,940,832,26,9,1:40.068,100068
105876,940,832,27,9,1:43.020,103020
105877,940,832,28,12,2:14.271,134271
105878,940,832,29,11,1:39.154,99154
105879,940,832,30,11,1:39.732,99732
105880,940,832,31,10,1:39.810,99810
105881,940,832,32,10,1:39.923,99923
105882,940,832,33,10,1:40.165,100165
105883,940,832,34,10,1:40.353,100353
105884,940,832,35,10,1:40.766,100766
105885,940,832,36,9,1:40.765,100765
105886,940,832,37,9,1:39.158,99158
105887,940,832,38,9,1:39.764,99764
105888,940,832,39,9,1:39.348,99348
105889,940,832,40,9,1:39.283,99283
105890,940,832,41,9,1:39.534,99534
105891,940,832,42,9,1:39.578,99578
105892,940,832,43,9,1:40.059,100059
105893,940,832,44,10,1:40.997,100997
105894,940,832,45,10,1:40.650,100650
105895,940,832,46,10,1:40.812,100812
105896,940,832,47,10,1:40.926,100926
105897,940,832,48,10,1:41.358,101358
105898,940,832,49,10,1:42.868,102868
105899,940,832,50,10,1:41.648,101648
105900,940,832,51,10,1:42.244,102244
105901,940,832,52,10,1:42.128,102128
105902,940,828,1,11,1:47.482,107482
105903,940,828,2,11,1:42.624,102624
105904,940,828,3,11,1:42.227,102227
105905,940,828,4,11,1:42.700,102700
105906,940,828,5,11,1:42.842,102842
105907,940,828,6,10,1:42.024,102024
105908,940,828,7,10,1:42.091,102091
105909,940,828,8,10,1:42.186,102186
105910,940,828,9,10,1:41.907,101907
105911,940,828,10,10,1:49.917,109917
105912,940,828,11,9,1:41.696,101696
105913,940,828,12,8,1:42.263,102263
105914,940,828,13,10,1:48.718,108718
105915,940,828,14,16,2:00.515,120515
105916,940,828,15,15,1:39.998,99998
105917,940,828,16,15,1:40.690,100690
105918,940,828,17,15,1:40.813,100813
105919,940,828,18,15,1:41.160,101160
105920,940,828,19,14,1:41.450,101450
105921,940,828,20,14,1:41.174,101174
105922,940,828,21,13,1:41.632,101632
105923,940,828,22,13,1:41.637,101637
105924,940,828,23,13,1:41.798,101798
105925,940,828,24,13,1:41.254,101254
105926,940,828,25,13,1:41.354,101354
105927,940,828,26,14,1:44.498,104498
105928,940,828,27,16,1:58.739,118739
105929,940,828,28,15,1:39.343,99343
105930,940,828,29,15,1:39.915,99915
105931,940,828,30,15,1:40.056,100056
105932,940,828,31,14,1:40.144,100144
105933,940,828,32,14,1:40.381,100381
105934,940,828,33,14,1:40.165,100165
105935,940,828,34,14,1:40.551,100551
105936,940,828,35,13,1:40.569,100569
105937,940,828,36,13,1:40.704,100704
105938,940,828,37,12,1:41.693,101693
105939,940,828,38,12,1:41.828,101828
105940,940,828,39,12,1:40.077,100077
105941,940,828,40,12,1:40.265,100265
105942,940,828,41,12,1:40.600,100600
105943,940,828,42,12,1:40.417,100417
105944,940,828,43,12,1:41.010,101010
105945,940,828,44,12,1:41.835,101835
105946,940,828,45,12,1:41.949,101949
105947,940,828,46,12,1:40.699,100699
105948,940,828,47,12,1:41.206,101206
105949,940,828,48,13,1:42.102,102102
105950,940,828,49,14,1:43.460,103460
105951,940,828,50,14,1:42.984,102984
105952,940,828,51,14,1:41.753,101753
105953,940,828,52,14,1:42.427,102427
105954,940,18,1,12,1:48.440,108440
105955,940,18,2,12,1:42.716,102716
105956,940,18,3,12,1:43.449,103449
105957,940,18,4,14,1:44.424,104424
105958,940,18,5,14,1:42.840,102840
105959,940,18,6,14,1:42.640,102640
105960,940,18,7,14,1:42.828,102828
105961,940,18,8,14,1:42.931,102931
105962,940,18,9,13,1:43.237,103237
105963,940,18,10,12,1:45.095,105095
105964,940,18,11,15,2:01.364,121364
105965,940,18,12,15,1:41.677,101677
105966,940,18,13,15,1:41.638,101638
105967,940,18,14,14,1:41.849,101849
105968,940,18,15,14,1:41.662,101662
105969,940,18,16,14,1:41.509,101509
105970,940,18,17,14,1:41.391,101391
105971,940,18,18,14,1:41.559,101559
105972,940,18,19,13,1:41.329,101329
105973,940,18,20,13,1:41.331,101331
105974,940,18,21,12,1:41.742,101742
105975,940,18,22,12,1:41.571,101571
105976,940,18,23,12,1:41.334,101334
105977,940,18,24,12,1:41.490,101490
105978,940,18,25,12,1:41.297,101297
105979,940,18,26,12,1:41.444,101444
105980,940,18,27,13,1:43.772,103772
105981,940,18,28,16,1:58.968,118968
105982,940,18,29,16,1:40.364,100364
105983,940,18,30,16,1:40.898,100898
105984,940,18,31,15,1:40.121,100121
105985,940,18,32,15,1:40.337,100337
105986,940,18,33,15,1:40.445,100445
105987,940,18,34,15,1:40.228,100228
105988,940,18,35,14,1:40.235,100235
105989,940,18,36,14,1:40.708,100708
105990,940,18,37,13,1:41.979,101979
105991,940,18,38,14,1:41.797,101797
105992,940,18,39,15,1:42.059,102059
105993,940,18,40,15,1:41.178,101178
105994,940,18,41,15,1:43.530,103530
105995,940,18,42,15,1:41.035,101035
105996,940,18,43,16,1:41.755,101755
105997,940,18,44,16,1:41.162,101162
105998,940,18,45,16,1:41.025,101025
105999,940,18,46,16,1:42.216,102216
106000,940,18,47,16,1:42.639,102639
106001,940,18,48,16,1:41.918,101918
106002,940,18,49,16,1:41.593,101593
106003,940,18,50,16,1:41.995,101995
106004,940,18,51,16,1:41.778,101778
106005,940,18,52,16,1:41.510,101510
106006,940,831,1,13,1:48.957,108957
106007,940,831,2,13,1:42.796,102796
106008,940,831,3,13,1:43.264,103264
106009,940,831,4,12,1:42.089,102089
106010,940,831,5,12,1:42.341,102341
106011,940,831,6,12,1:42.952,102952
106012,940,831,7,12,1:43.062,103062
106013,940,831,8,12,1:43.008,103008
106014,940,831,9,12,1:43.277,103277
106015,940,831,10,11,1:46.061,106061
106016,940,831,11,16,2:05.149,125149
106017,940,831,12,16,1:41.938,101938
106018,940,831,13,16,1:41.928,101928
106019,940,831,14,15,1:42.112,102112
106020,940,831,15,16,1:43.604,103604
106021,940,831,16,16,1:41.996,101996
106022,940,831,17,16,1:41.271,101271
106023,940,831,18,16,1:41.550,101550
106024,940,831,19,15,1:41.752,101752
106025,940,831,20,15,1:42.486,102486
106026,940,831,21,14,1:41.271,101271
106027,940,831,22,14,1:41.249,101249
106028,940,831,23,14,1:41.771,101771
106029,940,831,24,15,1:42.531,102531
106030,940,831,25,15,1:41.536,101536
106031,940,831,26,15,1:41.092,101092
106032,940,831,27,15,1:42.523,102523
106033,940,831,28,14,1:42.228,102228
106034,940,831,29,13,1:41.103,101103
106035,940,831,30,13,1:43.913,103913
106036,940,831,31,17,2:03.187,123187
106037,940,831,32,17,1:40.146,100146
106038,940,831,33,17,1:40.267,100267
106039,940,831,34,17,1:43.241,103241
106040,940,831,35,17,1:40.527,100527
106041,940,831,36,17,1:40.549,100549
106042,940,831,37,17,1:40.832,100832
106043,940,831,38,17,1:40.676,100676
106044,940,831,39,17,1:40.088,100088
106045,940,831,40,17,1:42.173,102173
106046,940,831,41,17,1:40.540,100540
106047,940,831,42,17,1:41.635,101635
106048,940,831,43,17,1:40.877,100877
106049,940,831,44,17,1:41.088,101088
106050,940,831,45,17,1:41.645,101645
106051,940,831,46,17,1:40.272,100272
106052,940,831,47,17,1:42.169,102169
106053,940,831,48,17,1:42.141,102141
106054,940,831,49,17,1:46.879,106879
106055,940,830,1,14,1:49.433,109433
106056,940,830,2,14,1:42.622,102622
106057,940,830,3,14,1:43.050,103050
106058,940,830,4,13,1:42.573,102573
106059,940,830,5,13,1:42.265,102265
106060,940,830,6,13,1:42.883,102883
106061,940,830,7,13,1:43.159,103159
106062,940,830,8,13,1:42.871,102871
106063,940,830,9,14,1:45.578,105578
106064,940,830,10,17,2:03.589,123589
106065,940,830,11,14,1:41.025,101025
106066,940,830,12,14,1:39.935,99935
106067,940,830,13,14,1:40.355,100355
106068,940,830,14,13,1:41.266,101266
106069,940,830,15,13,1:41.706,101706
106070,940,830,16,13,1:41.317,101317
106071,940,830,17,13,1:41.756,101756
106072,940,830,18,13,1:41.198,101198
106073,940,830,19,12,1:41.009,101009
106074,940,830,20,11,1:41.750,101750
106075,940,830,21,11,1:40.742,100742
106076,940,830,22,11,1:41.251,101251
106077,940,830,23,11,1:41.253,101253
106078,940,830,24,11,1:41.377,101377
106079,940,830,25,11,1:41.130,101130
106080,940,830,26,10,1:39.905,99905
106081,940,830,27,10,1:40.625,100625
106082,940,830,28,9,1:40.995,100995
106083,940,830,29,9,1:41.138,101138
106084,940,830,30,9,1:43.443,103443
106085,940,830,31,12,1:58.340,118340
106086,940,830,32,12,1:38.237,98237
106087,940,830,33,12,1:38.653,98653
106088,940,830,34,11,1:38.728,98728
106089,940,830,35,11,1:38.766,98766
106090,940,830,36,11,1:38.843,98843
106091,940,830,37,10,1:38.646,98646
106092,940,830,38,10,1:38.699,98699
106093,940,830,39,10,1:38.745,98745
106094,940,830,40,10,1:38.627,98627
106095,940,830,41,10,1:38.756,98756
106096,940,830,42,10,1:39.106,99106
106097,940,830,43,10,1:39.743,99743
106098,940,830,44,9,1:40.006,100006
106099,940,830,45,9,1:39.242,99242
106100,940,830,46,9,1:39.704,99704
106101,940,830,47,9,1:39.792,99792
106102,940,830,48,9,1:40.110,100110
106103,940,830,49,9,1:39.404,99404
106104,940,830,50,9,1:39.695,99695
106105,940,830,51,9,1:39.587,99587
106106,940,830,52,9,1:39.306,99306
106107,940,830,53,9,1:39.889,99889
106108,940,807,1,8,1:45.612,105612
106109,940,807,2,8,1:42.239,102239
106110,940,807,3,8,1:41.126,101126
106111,940,807,4,8,1:41.122,101122
106112,940,807,5,8,1:41.227,101227
106113,940,807,6,8,1:41.152,101152
106114,940,807,7,8,1:41.573,101573
106115,940,807,8,8,1:41.398,101398
106116,940,807,9,8,1:41.498,101498
106117,940,807,10,8,1:43.817,103817
106118,940,807,11,10,1:58.780,118780
106119,940,807,12,9,1:40.810,100810
106120,940,807,13,7,1:39.546,99546
106121,940,807,14,7,1:40.078,100078
106122,940,807,15,6,1:40.103,100103
106123,940,807,16,6,1:39.649,99649
106124,940,807,17,6,1:39.860,99860
106125,940,807,18,6,1:39.892,99892
106126,940,807,19,6,1:40.172,100172
106127,940,807,20,6,1:39.918,99918
106128,940,807,21,6,1:40.114,100114
106129,940,807,22,6,1:39.899,99899
106130,940,807,23,6,1:40.371,100371
106131,940,807,24,6,1:40.580,100580
106132,940,807,25,6,1:40.064,100064
106133,940,807,26,6,1:40.811,100811
106134,940,807,27,6,1:40.908,100908
106135,940,807,28,6,1:41.002,101002
106136,940,807,29,5,1:41.049,101049
106137,940,807,30,4,1:41.146,101146
106138,940,807,31,5,1:44.064,104064
106139,940,807,32,8,1:58.672,118672
106140,940,807,33,8,1:38.847,98847
106141,940,807,34,7,1:38.803,98803
106142,940,807,35,7,1:38.804,98804
106143,940,807,36,7,1:38.760,98760
106144,940,807,37,6,1:38.762,98762
106145,940,807,38,6,1:38.961,98961
106146,940,807,39,6,1:38.928,98928
106147,940,807,40,6,1:38.434,98434
106148,940,807,41,6,1:38.705,98705
106149,940,807,42,6,1:38.989,98989
106150,940,807,43,6,1:38.331,98331
106151,940,807,44,6,1:38.741,98741
106152,940,807,45,6,1:38.655,98655
106153,940,807,46,6,1:38.973,98973
106154,940,807,47,6,1:38.877,98877
106155,940,807,48,6,1:38.356,98356
106156,940,807,49,6,1:38.663,98663
106157,940,807,50,6,1:38.725,98725
106158,940,826,1,16,1:51.365,111365
106159,940,826,2,15,1:41.901,101901
106160,940,826,3,15,1:42.509,102509
106161,940,826,4,15,1:43.890,103890
106162,940,826,5,15,1:43.350,103350
106163,940,826,6,15,1:42.399,102399
106164,940,826,7,15,1:42.586,102586
106165,940,826,8,15,1:44.962,104962
106166,940,826,9,18,1:59.904,119904
106167,940,826,10,15,1:41.622,101622
106168,940,826,11,13,1:41.091,101091
106169,940,826,12,13,1:41.348,101348
106170,940,826,13,13,1:41.418,101418
106171,940,826,14,12,1:41.819,101819
106172,940,826,15,12,1:41.610,101610
106173,940,826,16,12,1:41.479,101479
106174,940,826,17,12,1:41.302,101302
106175,940,826,18,11,1:41.397,101397
106176,940,826,19,11,1:41.290,101290
106177,940,826,20,12,1:43.766,103766
106178,940,826,21,16,1:59.206,119206
106179,940,826,22,16,1:39.644,99644
106180,940,826,23,16,1:39.910,99910
106181,940,826,24,16,1:42.049,102049
106182,940,826,25,16,1:40.117,100117
106183,940,826,26,16,1:39.794,99794
106184,940,826,27,14,1:41.194,101194
106185,940,826,28,13,1:40.078,100078
106186,940,826,29,12,1:40.283,100283
106187,940,826,30,12,1:39.977,99977
106188,940,826,31,11,1:39.931,99931
106189,940,826,32,11,1:39.827,99827
106190,940,826,33,11,1:39.738,99738
106191,940,826,34,12,1:42.873,102873
106192,940,826,35,15,1:58.144,118144
106193,940,826,36,15,1:38.366,98366
106194,940,826,37,15,1:39.579,99579
106195,940,826,38,15,1:41.396,101396
106196,940,826,39,14,1:40.082,100082
106197,940,826,40,14,1:39.272,99272
106198,940,826,41,14,1:40.151,100151
106199,940,826,42,14,1:40.672,100672
106200,940,826,43,14,1:43.057,103057
106201,940,826,44,14,1:40.428,100428
106202,940,826,45,14,1:41.078,101078
106203,940,826,46,14,1:40.841,100841
106204,940,826,47,14,1:40.927,100927
106205,940,826,48,14,1:41.541,101541
106206,940,826,49,13,1:42.924,102924
106207,940,826,50,13,1:39.671,99671
106208,940,826,51,13,1:38.870,98870
106209,940,826,52,13,1:38.895,98895
106210,940,834,1,17,1:52.220,112220
106211,940,834,2,17,1:45.080,105080
106212,940,834,3,17,1:44.599,104599
106213,940,834,4,17,1:44.939,104939
106214,940,834,5,17,1:45.014,105014
106215,940,834,6,17,1:45.355,105355
106216,940,834,7,18,1:45.112,105112
106217,940,834,8,18,1:45.075,105075
106218,940,834,9,17,1:44.941,104941
106219,940,834,10,18,1:46.441,106441
106220,940,834,11,18,1:46.380,106380
106221,940,834,12,18,1:44.969,104969
106222,940,834,13,18,1:44.998,104998
106223,940,834,14,18,1:45.184,105184
106224,940,834,15,18,1:45.361,105361
106225,940,834,16,18,1:45.000,105000
106226,940,834,17,19,1:45.406,105406
106227,940,834,18,19,1:45.209,105209
106228,940,834,19,19,1:44.957,104957
106229,940,834,20,19,1:44.998,104998
106230,940,834,21,19,1:45.450,105450
106231,940,834,22,18,1:48.528,108528
106232,940,834,23,19,2:06.035,126035
106233,940,834,24,19,1:42.332,102332
106234,940,834,25,19,1:43.022,103022
106235,940,834,26,19,1:42.831,102831
106236,940,834,27,19,1:42.660,102660
106237,940,834,28,19,1:42.683,102683
106238,940,834,29,19,1:42.925,102925
106239,940,834,30,19,1:42.983,102983
106240,940,834,31,19,1:43.537,103537
106241,940,834,32,18,1:42.708,102708
106242,940,834,33,18,1:44.654,104654
106243,940,834,34,20,2:03.187,123187
106244,940,834,35,19,1:41.467,101467
106245,940,834,36,19,1:45.167,105167
106246,940,834,37,20,1:44.416,104416
106247,940,834,38,20,1:44.262,104262
106248,940,834,39,20,1:44.426,104426
106249,940,834,40,20,1:42.247,102247
106250,940,834,41,20,1:42.127,102127
106251,940,834,42,19,1:45.275,105275
106252,940,834,43,19,1:43.927,103927
106253,940,834,44,19,1:43.068,103068
106254,940,834,45,19,1:42.342,102342
106255,940,834,46,19,1:42.686,102686
106256,940,834,47,19,1:43.757,103757
106257,940,834,48,19,1:42.404,102404
106258,940,834,49,19,1:42.228,102228
106259,940,834,50,18,1:42.425,102425
106260,940,834,51,18,1:45.170,105170
106261,940,815,1,18,1:55.775,115775
106262,940,815,2,18,2:01.315,121315
106263,940,815,3,18,1:40.273,100273
106264,940,815,4,18,1:40.694,100694
106265,940,815,5,18,1:40.840,100840
106266,940,815,6,18,1:40.818,100818
106267,940,815,7,17,1:42.391,102391
106268,940,815,8,16,1:42.433,102433
106269,940,815,9,15,1:41.471,101471
106270,940,815,10,13,1:40.987,100987
106271,940,815,11,11,1:41.718,101718
106272,940,815,12,11,1:41.637,101637
106273,940,815,13,11,1:41.532,101532
106274,940,815,14,10,1:42.018,102018
106275,940,815,15,10,1:42.134,102134
106276,940,815,16,10,1:42.306,102306
106277,940,815,17,10,1:42.350,102350
106278,940,815,18,12,1:45.282,105282
106279,940,815,19,16,1:58.895,118895
106280,940,815,20,16,1:38.598,98598
106281,940,815,21,15,1:40.063,100063
106282,940,815,22,15,1:41.057,101057
106283,940,815,23,15,1:41.593,101593
106284,940,815,24,14,1:39.313,99313
106285,940,815,25,14,1:39.846,99846
106286,940,815,26,13,1:39.905,99905
106287,940,815,27,12,1:40.387,100387
106288,940,815,28,11,1:39.928,99928
106289,940,815,29,10,1:40.067,100067
106290,940,815,30,10,1:40.062,100062
106291,940,815,31,9,1:39.649,99649
106292,940,815,32,9,1:40.034,100034
106293,940,815,33,9,1:40.142,100142
106294,940,815,34,9,1:40.294,100294
106295,940,815,35,9,1:40.814,100814
106296,940,815,36,10,1:43.377,103377
106297,940,815,37,14,2:01.475,121475
106298,940,815,38,13,1:40.528,100528
106299,940,815,39,13,1:39.334,99334
106300,940,815,40,13,1:40.411,100411
106301,940,815,41,13,1:40.528,100528
106302,940,815,42,13,1:40.142,100142
106303,940,815,43,13,1:41.038,101038
106304,940,815,44,13,1:43.020,103020
106305,940,815,45,13,1:41.024,101024
106306,940,815,46,13,1:40.549,100549
106307,940,815,47,13,1:41.201,101201
106308,940,815,48,12,1:40.590,100590
106309,940,815,49,12,1:39.071,99071
106310,940,815,50,12,1:38.591,98591
106311,940,815,51,12,1:38.899,98899
106312,940,815,52,12,1:39.079,99079
106313,940,817,1,19,2:38.696,158696
106314,940,817,2,19,2:01.989,121989
106315,940,817,3,19,1:40.658,100658
106316,940,817,4,19,1:40.787,100787
106317,940,817,5,19,1:40.995,100995
106318,940,817,6,19,1:40.689,100689
106319,940,817,7,19,1:40.691,100691
106320,940,817,8,19,1:40.706,100706
106321,940,817,9,19,1:40.784,100784
106322,940,817,10,19,1:40.702,100702
106323,940,817,11,19,1:40.542,100542
106324,940,817,12,19,1:40.639,100639
106325,940,817,13,19,1:40.621,100621
106326,940,817,14,19,1:40.920,100920
106327,940,817,15,19,1:41.107,101107
106328,940,817,16,19,1:41.110,101110
106329,940,817,17,18,1:42.321,102321
106330,940,817,18,17,1:42.094,102094
106331,940,817,19,17,1:41.101,101101
106332,940,817,20,17,1:41.285,101285
106333,940,817,21,17,1:41.425,101425
106334,940,817,22,17,1:41.470,101470
106335,940,817,23,17,1:41.528,101528
106336,940,817,24,17,1:43.669,103669
106337,940,817,25,17,1:58.336,118336
106338,940,817,26,17,1:39.138,99138
106339,940,817,27,17,1:39.516,99516
106340,940,817,28,17,1:39.538,99538
106341,940,817,29,17,1:39.360,99360
106342,940,817,30,17,1:39.327,99327
106343,940,817,31,16,1:41.196,101196
106344,940,817,32,16,1:38.898,98898
106345,940,817,33,16,1:39.118,99118
106346,940,817,34,16,1:39.041,99041
106347,940,817,35,16,1:38.925,98925
106348,940,817,36,16,1:39.328,99328
106349,940,817,37,16,1:39.139,99139
106350,940,817,38,16,1:39.489,99489
106351,940,817,39,16,1:43.513,103513
106352,940,817,40,16,1:39.630,99630
106353,940,817,41,16,1:40.017,100017
106354,940,817,42,16,1:40.675,100675
106355,940,817,43,15,1:39.259,99259
106356,940,817,44,15,1:39.732,99732
106357,940,817,45,15,1:40.198,100198
106358,940,817,46,15,1:40.128,100128
106359,940,817,47,15,1:40.563,100563
106360,940,817,48,15,1:41.244,101244
106361,940,817,49,15,1:42.892,102892
106362,940,817,50,15,1:43.972,103972
106363,940,817,51,15,1:41.547,101547
106364,940,817,52,15,1:42.794,102794
106365,940,13,1,20,3:22.315,202315
106366,940,13,2,20,2:10.139,130139
106367,940,13,3,20,1:40.572,100572
106368,940,13,4,20,1:40.503,100503
106369,940,13,5,20,1:41.763,101763
106370,940,13,6,20,1:42.815,102815
106371,940,13,7,20,1:40.880,100880
106372,940,13,8,20,1:41.098,101098
106373,940,13,9,20,1:41.044,101044
106374,940,13,10,20,1:41.755,101755
106375,940,13,11,20,1:41.490,101490
106376,940,13,12,20,1:42.273,102273
106377,940,13,13,20,1:41.850,101850
106378,940,13,14,20,1:42.173,102173
106379,940,13,15,20,1:42.216,102216
106380,940,13,16,20,1:43.779,103779
106381,940,13,17,20,2:02.152,122152
106382,940,13,18,20,1:40.772,100772
106383,940,13,19,20,1:39.769,99769
106384,940,13,20,20,1:40.317,100317
106385,940,13,21,20,1:40.089,100089
106386,940,13,22,20,1:40.502,100502
106387,940,13,23,20,1:41.258,101258
106388,940,13,24,20,1:41.108,101108
106389,940,13,25,20,1:41.534,101534
106390,940,13,26,20,1:42.110,102110
106391,940,13,27,20,1:41.965,101965
106392,940,13,28,20,1:40.108,100108
106393,940,13,29,20,1:40.005,100005
106394,940,13,30,20,1:40.357,100357
106395,940,13,31,20,1:40.160,100160
106396,940,13,32,20,1:39.822,99822
106397,940,13,33,19,1:40.066,100066
106398,940,13,34,18,1:42.513,102513
106399,940,13,35,20,2:02.192,122192
106400,940,13,36,20,1:38.889,98889
106401,940,13,37,18,1:41.154,101154
106402,940,13,38,18,1:40.489,100489
106403,940,13,39,18,1:39.127,99127
106404,940,13,40,18,1:39.889,99889
106405,940,13,41,18,1:42.602,102602
106406,940,13,42,18,1:41.308,101308
106407,940,13,43,18,1:40.358,100358
106408,940,13,44,18,1:43.220,103220
106409,940,13,45,18,1:40.199,100199
106410,940,13,46,18,1:40.527,100527
106411,940,13,47,18,1:40.896,100896
106412,940,13,48,18,1:44.191,104191
106413,940,13,49,18,1:41.443,101443
106414,940,13,50,17,1:41.588,101588
106415,940,13,51,17,1:38.595,98595
106416,940,807,51,6,1:38.358,98358
106417,940,807,52,6,1:38.793,98793
106418,940,807,53,6,1:39.350,99350
106419,940,829,1,15,1:50.741,110741
106420,940,829,2,16,1:45.075,105075
106421,940,829,3,16,1:44.760,104760
106422,940,829,4,16,1:44.642,104642
106423,940,829,5,16,1:44.580,104580
106424,940,829,6,16,1:44.688,104688
106425,940,829,7,16,1:46.075,106075
106426,940,829,8,17,1:45.427,105427
106427,940,829,9,16,1:44.712,104712
106428,940,829,10,16,1:46.033,106033
106429,940,829,11,17,1:47.078,107078
106430,940,829,12,17,1:45.126,105126
106431,940,829,13,17,1:44.978,104978
106432,940,829,14,17,1:44.584,104584
106433,940,829,15,17,1:44.665,104665
106434,940,829,16,17,1:44.573,104573
106435,940,829,17,17,1:44.613,104613
106436,940,829,18,18,1:45.651,105651
106437,940,829,19,18,1:45.046,105046
106438,940,829,20,18,1:44.824,104824
106439,940,829,21,18,1:48.395,108395
106440,940,829,22,19,2:07.096,127096
106441,940,829,23,18,1:45.214,105214
106442,940,829,24,18,1:44.149,104149
106443,940,829,25,18,1:43.042,103042
106444,940,829,26,18,1:42.553,102553
106445,940,829,27,18,1:42.536,102536
106446,940,829,28,18,1:42.985,102985
106447,940,829,29,18,1:42.919,102919
106448,940,829,30,18,1:43.176,103176
106449,940,829,31,18,1:43.505,103505
106450,940,829,32,19,1:45.145,105145
106451,940,829,33,20,2:02.264,122264
106452,940,829,34,19,1:41.461,101461
106453,940,829,35,18,1:43.036,103036
106454,940,829,36,18,1:42.174,102174
106455,940,829,37,19,1:47.620,107620
106456,940,829,38,19,1:43.919,103919
106457,940,829,39,19,1:44.317,104317
106458,940,829,40,19,1:42.300,102300
106459,940,829,41,19,1:42.342,102342
106460,940,829,42,20,1:54.757,114757
106461,940,829,43,20,2:15.706,135706
106462,940,829,44,20,1:41.452,101452
106463,940,829,45,20,1:42.293,102293
